"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"24xa-wnhu","Budget Survey 2020 - $1000 Assignment Question - Median Answers","chart","As part of the preparation process for the 2020 City of Chicago budget, the City conducted a public survey. The final results are shown in this dataset.<br /><br />For the $1000 Assignment columns, ne","2023-02-10T17:18:21.000Z",393,"Administration & Finance"
"vn8e-3k8d","ARPA Road to Recovery Program Key Performance Indicators","dataset","Program-level performance impact information for each of the City of Chicago’s American Rescue Plan Act (ARPA) programs. As part of the City’s Road to Recovery Plan, the City has designed processes to","2025-10-14T22:39:08.000Z",387,"Administration & Finance"
"s72g-kd5k","CDOT_Bikeways_2016_0311","dataset","OUTDATED. See the current data at https://data.cityofchicago.org/id/3w5d-sru8. -- Bike routes in Chicago. To view or use these files outside of a web brower, compression software and special GIS softw","2024-04-10T19:05:56.000Z",385,"Transportation"
"qr9s-qv38","Chicago Public Schools - High School Attendance Boundaries SY2526 - Map","map","Map of attendance boundaries for high schools in the Chicago Public Schools district for school year 2025-2026.","2025-09-29T21:42:01.000Z",385,"Education"
"rhea-z6jh","CPS_LSC_VotingDistricts_SY1819","dataset","Local School Council voting districts for citywide and neighborhood public schools, intended to verify eligibility to run in LSC elections for 2018-2020. The data can be viewed on the Chicago Data Por","2024-04-10T19:06:22.000Z",385,"Education"
"kdhm-47r5","Budget - 2019 Budget Recommendations - Appropriations - Graph","chart","The dataset details 2019 Budget Recommendations, which is the line-item budget document proposed by the Mayor to the City Council for approval. Budgeted expenditures are identified by department, appr","2018-10-16T20:47:31.000Z",382,"Administration & Finance"
"ppjj-9kn7","CPS_Elementary_School_Attendance_Boundaries_SY1516","dataset","Attendance boundaries for elementary schools in the Chicago Public Schools district for school year 2015-2016. Generally, all students in the applicable elementary school grades who live within one of","2024-04-10T19:06:42.000Z",382,"Education"
"fyff-53xy","Chicago Public Schools - Middle School Attendance Boundaries SY2526","dataset","Attendance boundaries for middle schools in the Chicago Public Schools district for school year 2025-2026. Note: only 22 middle schools have attendance boundaries in school year 2025-2026. Middle scho","2025-09-29T21:30:35.000Z",373,"Education"
"94tp-gppc","CPS_High_School_Attendance_Boundaries_SY1415","dataset","Attendance boundaries for high schools in the Chicago Public Schools district for school year 2014-2015. Generally, all students in the applicable high school grades who live within one of these bound","2024-04-10T19:06:32.000Z",373,"Education"
"9s9s-g3t5","Building Violations on N Elaine Place (1-block Roscoe to Cornelia)","filter","Violations issued by the Department of Buildings in the City of Chicago from 2006 to the present. The dataset contains more than 1 million records/rows of data and cannot be viewed in full in Microsof","2026-05-24T06:59:09.000Z",372,"Buildings"
"6s5y-gip4","Special Vaccine Locations - Map","map","List of sites that guarantee specific, non-flu vaccines will be in-stock and available for the time period indicated in each record. For flu shot locations, go to https://data.cityofchicago.org/Health","2019-05-24T21:44:30.000Z",370,"Health & Human Services"
"2r7q-emq3","Street Sweeping Zones - 2026","dataset","Street sweeping zones by Ward and Ward Section Number. For the corresponding schedule, see https://data.cityofchicago.org/d/u5ai-3efk.

For more information about the City's Street Sweeping program, g","2026-04-29T18:30:40.000Z",365,"Sanitation"
"xuw6-84zq","PoliceDistrictDec2012","dataset","Police district boundaries in Chicago that are effective as of December 19, 2012. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a w","2024-04-10T19:06:01.000Z",364,"Public Safety"
"3c99-guxv","Changes to the City-Owned Land Inventory Dataset - 11/8/2020","story","Announcement of change in City-Owned Land Inventory Dataset.","2026-03-26T22:39:08.645Z",362,"Community & Economic Development"
"seu9-8edh","Chicago Public Schools - Charter School Preference Boundaries SY2021 - Map","map","Preference boundaries for selected charter schools in the Chicago Public Schools district for school year 2020-2021. As opposed to elementary or high school attendance boundaries wherein each residing","2020-11-13T06:28:54.000Z",360,"Education"
"nydj-5nax","Budget - 2026 Budget Ordinance - Revenue","dataset","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1, 2026.

","2026-01-07T17:14:30.000Z",360,"Administration & Finance"
"i8fv-xe4b","Boundaries - Ward Precincts (2025-)","dataset","Ward precincts, which function as local election districts to determine the polling places for voters, based upon their addresses. Precincts are based on U.S. Census Bureau blocks.  This version of th","2026-03-12T22:53:36.000Z",359,"Facilities & Geographic Boundaries"
"8ais-jrhq","Chicago Public Schools - Middle School Attendance Boundaries SY2526 - Map","map","Map of attendance boundaries for middle schools in the Chicago Public Schools district for school year 2025-2026.","2025-09-29T21:33:51.000Z",355,"Education"
"vwyx-6xm7","Budget Survey 2021 - $1000 Assignment Question - Median Answers","chart","As part of the preparation process for the 2021 City of Chicago budget, the City conducted a public survey. The final results are shown in this dataset.<br /><br />For the $1000 Assignment columns, ne","2023-02-10T17:21:25.000Z",355,"Administration & Finance"
"we7q-2v2d","Boundaries - Special Service Areas (Deprecated May 2019) - Map View","map","OUTDATED. See the current data at https://data.cityofchicago.org/d/kjav-iyuj -- Special Service Areas (SSA) boundaries in Chicago. The Special Service Area program is a mechanism used to fund expanded","2019-05-16T17:40:04.000Z",349,"Community & Economic Development"
"2xxm-9stc","TIF_Districts2","dataset","OUTDATED. See the current data at https://data.cityofchicago.org/d/fz5x-7zak -- Tax Increment Financing (TIF) district boundaries in Chicago. The data can be viewed on the Chicago Data Portal with a w","2024-04-10T19:06:15.000Z",344,"Community & Economic Development"
"d2h8-2upd","School_Locations_SY1718","dataset","Locations of educational units in the Chicago Public School District for school year 2017-2018. To view or use these shapefiles, compression software, such as 7-Zip, and special GIS software, such as ","2024-04-10T19:06:27.000Z",339,"Education"
"v3t6-2wdk","safepassage2017_18_FINAL","dataset","Chicago Public Schools, in partnership with parents, the Chicago Police Department (CPD) and City of Chicago, has expanded the District's successful Safe Passage Program to provide safe routes to and ","2024-04-10T19:06:17.000Z",338,"Education"
"rpgq-xfd5","Libraries - 2025 Wi Fi Usage","dataset","The Chicago Public Library offers free WiFi at all locations. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighbo","2026-01-26T15:56:03.000Z",336,"Education"
"68qb-86ib","CPS_Charter_School_Preference_Boundaries_SY1415","dataset","Preference boundaries for selected charter schools in the Chicago Public Schools district for school year 2014-15. As opposed to elementary or high school attendance boundaries wherein each residing s","2024-04-10T19:05:50.000Z",326,"Education"
"d6m3-6qzf","CDOT Bike Routes_2014_1216","dataset","OUTDATED. See the current data at https://data.cityofchicago.org/id/3w5d-sru8. -- Bike routes in Chicago. To view or use these files outside of a web brower, compression software and special GIS softw","2024-04-10T19:06:23.000Z",325,"Transportation"
"t8dp-yzqg","cps_safe_passage_2014","dataset","The safe passages program has been implemented to increase children’s safety as they come and go each day. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use","2024-04-10T19:05:49.000Z",319,"Education"
"fc7a-j6xt","Green Permit time to issue","chart","As part of the City’s sustainability program, the Department of Buildings (DOB) offers expedited permitting for residential, commercial and industrial building projects that meet certain criteria. In ","2025-02-20T15:20:11.000Z",319,"Administration & Finance"
"95e9-uzwt","School_Locations_1819","dataset","Locations of educational units in the Chicago Public School District for school year 2018-2019. To view or use these shapefiles, compression software, such as 7-Zip, and special GIS software, such as ","2024-04-10T19:06:41.000Z",315,"Education"
"ghu9-v7a9","PoliceBeatDec2012","dataset","Police beat boundaries in Chicago which are effective as of December 19, 2012. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use the files outside of a web ","2024-11-13T17:45:26.000Z",314,"Public Safety"
"2d4k-r48m","Precincts2010","dataset","Ward precincts, which function as local election districts to determine the polling places for voters, based on their addresses. Precincts are based on U.S. Census Bureau blocks. These precincts were ","2024-04-10T19:06:17.000Z",307,"Facilities & Geographic Boundaries"
"kvm8-tw23","CPS_SafePassageRoutes_SY1516","dataset","Chicago Public Schools, in partnership with parents, the Chicago Police Department (CPD) and City of Chicago, has expanded the District's successful Safe Passage Program to provide safe routes to and ","2024-04-10T19:05:51.000Z",302,"Education"
"9pyj-tktt","streetsweeping2014v2","dataset","Street sweeping schedule by Ward and Ward sections number. For more information about the City's Street Sweeping program, go to http://bit.ly/H2PHUP. The data can be viewed on the Chicago Data Portal ","2024-04-10T19:05:58.000Z",299,"Sanitation"
"75e5-35kf","CPS_School_Locations_1617","dataset","Locations of educational units in the Chicago Public School District for school year 2016-2017. To view or use these shapefiles, compression software, such as 7-Zip, and special GIS software, such as ","2024-04-10T19:06:33.000Z",299,"Education"
"yc36-jwii","CPS_Middle_School_Attendance_Boundaries_SY1516","dataset","Attendance boundaries for middle schools in the Chicago Public Schools district for school year 2015-2016. Note: only 23 middle schools have attendance boundaries in school year 2015-2016. Middle scho","2024-04-10T19:06:25.000Z",298,"Education"
"3q84-vs9b","Transportation Network Providers - Trips (2025)","filter","Transportation Network Provider Trips in 2025","2026-04-24T17:39:59.000Z",298,"Transportation"
"rq9p-k3zy","safepassage_route","dataset","The safe passages program has been implemented to increase children’s safety as they come and go each day. The data can be viewed on the Chicago Data Portal with a web browser. However, to view or use","2024-04-10T19:06:27.000Z",295,"Education"
"s5am-iwmv","layer_1","dataset","OUTDATED. See the current data at https://data.cityofchicago.org/id/3w5d-sru8. -- Bike routes in Chicago. To view or use these files outside of a web brower, compression software and special GIS softw","2024-04-10T19:06:23.000Z",292,"Transportation"
