"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"e3fq-a3m7","CEI Matrix - COPD Prevalence","map","The Calgary Equity Index is a decision-making tool designed to measure equity in Calgary, based on a social determinant of health (SDOH) framework. The SDOH are the range of interacting social and eco","2023-02-01T15:38:55.000Z",389,"Help and Information"
"7wft-wewa","Central Business District Cordon Count 2015 Map","map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on ho","2024-11-25T21:44:07.000Z",389,"Transportation/Transit"
"k3vj-nsbs","ICI - Retail Garbage Composition - Proper Disposal Location","chart","This chart shows weight per cent composition grouped by proper disposal location.

This dataset is for garbage bin waste from the Industrial, Commercial, and Institutional (ICI) sector. The North Am","2023-02-01T15:39:39.000Z",384,"Help and Information"
"idp8-ukcf","Census By Ward 2015","dataset","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender di","2026-04-07T16:28:36.000Z",383,"Demographics"
"kk2h-tbdx","ICI - Retail Garbage Composition - Diversion Potential","chart","This chart shows weight per cent composition grouped by material diversion potential.

This dataset is for garbage bin waste from the Industrial, Commercial, and Institutional (ICI) sector. The Nort","2023-02-01T15:39:39.000Z",381,"Help and Information"
"ex93-u7hw","Central Business District Cordon Count 2021 Data Lens","story","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a four week time period, collecting data on how","2023-08-16T20:47:47.404Z",380,NA
"cbnt-hrk3","Central Business District Cordon Count 2019 Map","map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a four week time period, collecting data on how","2023-02-01T15:39:31.000Z",380,"Transportation/Transit"
"5snk-n2q7","1:750 Flood Map (0.13% chance of occurring in any year)","map","(Note: Updated inundation maps for 1:2 to 1:1000 floods are available from Alberta Environment and Parks (2020). The new draft maps can be viewed here: https://floods.alberta.ca/?app_code=FI&mapType=D","2023-06-09T22:14:50.000Z",380,"Environment"
"e5ag-tawr","Multi Family Garbage Composition - Material Category","chart","This chart shows weight per cent composition grouped by material category.<br />The multi-family results represent garbage bin waste from multi-family complexes, and represents the pooled average of s","2023-02-01T15:39:44.000Z",375,"Help and Information"
"5tdg-3k43","Census By Ward 2006","dataset","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender di","2026-04-07T14:29:57.000Z",374,"Demographics"
"5ira-8898","Census By Ward 2009","dataset","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender di","2026-04-07T15:05:23.000Z",374,"Demographics"
"5zpx-86qv","Central Business District Cordon Count 2016 Map 2","map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on ho","2024-11-25T21:44:09.000Z",373,"Transportation/Transit"
"erx5-9f9e","Census By Ward 2007","dataset","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender di","2026-04-07T14:38:49.000Z",373,"Demographics"
"a29r-z2uy","Single Family Black Cart Garbage Composition - Proper Disposal Location","chart","This chart shows weight per cent composition, grouped by proper material disposal location. 

The single family sector results represent the pooled average of samples of 20-25 residences collected i","2023-02-01T15:39:46.000Z",372,"Help and Information"
"gffy-b5z2","2015-2018 Operating Budget Revenues","chart","City of Calgary Operating Budget by Department. These values are from the approved budget as at November 2014, and do not reflect budget adjustments since that date.<br /><br />Complete approved Actio","2024-11-25T21:44:13.000Z",368,"Government"
"3hg5-rvfr","Impervious Surface Map 2014","map","The impervious surface layer for 2014 contains polygon features generated from Digital Aerial Survey mapping line work. The layer features represent the various impervious surface types found within T","2026-05-19T22:04:19.000Z",367,"Environment"
"xxwt-fdh5","Census By Ward 2008","dataset","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender di","2026-04-07T14:55:09.000Z",367,"Demographics"
"tzax-dpvy","Calgary Equity Index - Seniors","map","The Calgary Equity Index Overlay Statistics are derived from Citizen Satisfaction surveys and census demographics.
The Calgary Equity Index is a decision-making tool designed to measure equity in Cal","2023-02-01T15:38:57.000Z",366,"Demographics"
"ha9w-ngwc","ICI - Accommodation and Food Services Garbage Composition - Diversion Potential","chart","This chart shows weight per cent composition grouped by material diversion potential.

This dataset is for garbage bin waste from the Industrial, Commercial, and Institutional (ICI) sector. The Nort","2023-02-01T15:39:35.000Z",362,"Help and Information"
"6y2r-upvw","Census By Ward 2003","dataset","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender di","2026-04-06T19:43:56.000Z",360,"Demographics"
"adeg-ijv5","Forward Sortation Area Map 2011","map","The Forward Sortation Area Boundary File depicts the boundaries of forward sortation areas (FSAs) derived from postal codes captured from federal census questionnaires. This is based on census dissemi","2023-02-01T15:39:25.000Z",355,"Base Maps"
"e2ds-342j","Construction and Demolition Garbage Composition - Proper Disposal Location","chart","This chart shows construction and demolition garbage composition, grouped by proper disposal location.

This dataset is for 127 construction and demolition waste loads delivered to the Spyhill and E","2023-02-01T15:39:35.000Z",354,"Help and Information"
"66ur-kejh","Single Family Black Cart Garbage Composition - Material Category","chart","This chart shows weight per cent composition, grouped by material category. 

The single family sector results represent the pooled average of samples of 20-25 residences collected in 18 communities","2023-02-01T15:39:45.000Z",354,"Help and Information"
"s4rb-rqkw","Single Family Black Cart Material Diversion Potential","chart","Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design. ","2023-02-01T15:39:46.000Z",353,"Help and Information"
"ndmd-7wpv","ICI - Retail Garbage Composition - Material Category","chart","This chart shows weight per cent composition grouped by material category.

This dataset is for garbage bin waste from the Industrial, Commercial, and Institutional (ICI) sector. The North American ","2023-02-01T15:39:38.000Z",352,"Help and Information"
"aveg-rhtf","Central Business District Cordon Count 2022 Map","map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at ~ 30 locations around the CBD over a four week time period, collecting data on h","2023-02-01T15:39:23.000Z",350,"Transportation/Transit"
"tysa-n2r9","Impervious Surface Map 1995","map","The Impervious Surface - 1995 layer contains polygon features generated from the 1995 through 1998 Digital Aerial Survey mapping line work. The use of multiple years of DAS updates best reflects the i","2026-05-19T20:57:23.000Z",350,"Environment"
"kfwi-frmp","General Election Results 2025 by Ward & Candidate","chart","Final results of the 2025 General Election. Mayoral results by ward and voting station, Councillor results by ward and voting station, School Board results by combined wards and voting station.","2026-04-07T20:36:02.000Z",347,"Government"
"chwd-8ya5","Waste Collection Interruptions per 10,000 Scheduled Stops","chart","Waste & Recycling Performance Measures are used to assess the performance of The City of Calgary's Waste & Recycling service.  Five measures have been approved for the 2023-2026 Service Plans and Budg","2026-05-13T22:15:49.000Z",341,"Help and Information"
"xxw2-g4r8","Calgary Equity Index - Youth","map","The Calgary Equity Index Overlay Statistics are derived from Citizen Satisfaction surveys and census demographics.
The Calgary Equity Index is a decision-making tool designed to measure equity in Cal","2023-02-01T15:38:56.000Z",341,"Demographics"
"mpgu-3sys","Central Business District Cordon Count 2021 Map","map","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a four week time period, collecting data on how","2023-02-01T15:39:31.000Z",339,"Transportation/Transit"
"sww7-vscn","Blue Cart Satisfaction Bar Chart","chart","","2026-01-28T18:09:12.000Z",337,"Services and Amenities"
